ZONA PORTUARIA               ,SOCIEDAD PORTUARIA,TIPO DE SERVICIO,TIPO DE CARGA,EXPORTACION,IMPORTACIÓN,TRANSBORDO,TRANSITO INTERNACIONAL,FLUVIAL,CABOTAJE,MOVILIZACIONES A BORDO,TRANSITORIA,AÑO VIGENCIA,MES VIGENCIA
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,20087,17538,975,16707,0,0,0,0,2022,3
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,CONTENEDORES,207816,252821,1311776,0,0,76868,0,0,2021,7
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,45412,18909,16,0,0,21531,0,0,2020,3
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,176603,0,0,0,0,0,0,2019,1
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,138,13438,0,455,0,0,0,0,2019,10
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,GENERAL,52,4,207,0,0,0,0,0,2022,3
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,42640,91581,34045,0,0,0,0,0,2019,5
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,45413,0,0,0,0,0,0,2020,8
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,GENERAL,35,135,0,0,0,0,0,0,2021,5
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,28965,0,0,0,0,0,0,2022,2
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,29501,0,0,0,0,0,0,2019,3
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CARBON AL GRANEL,212867,0,0,0,0,0,0,0,2019,7
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,53687,0,0,0,0,0,0,2021,6
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,117,6854,0,0,0,0,0,0,2020,3
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,20227,0,0,0,0,0,0,2018,7
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,28838,0,0,0,0,0,0,2020,4
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,20393,0,0,0,0,0,0,2018,11
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,37650,0,0,0,0,0,0,2018,1
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,20452,3314,0,0,776,621,0,0,2022,3
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,27863,0,0,0,0,0,0,2019,2
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,72498,103738,396513,0,0,0,0,0,2019,4
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,66211,0,0,0,0,0,0,2021,8
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,25279,0,0,0,0,0,0,2021,3
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,11000,0,0,0,0,0,0,0,2020,1
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,98994,0,0,0,0,0,0,2019,4
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,117,3584,0,98,0,0,43,435,2019,5
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,GENERAL,0,23,456,0,0,0,0,0,2021,5
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,41174,73912,0,0,0,0,0,0,2018,3
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,68231,0,0,0,0,0,0,2018,5
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL LIQUIDO,0,29637,0,0,0,0,0,0,2018,9
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,0,38531,0,0,6690,1128,0,0,2018,1
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL LIQUIDO,0,3425,0,0,0,0,0,0,2021,4
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,22094,0,0,0,0,0,0,2018,2
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,1639,10128,0,100,0,0,0,0,2018,5
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2573637,0,0,0,0,0,0,0,2019,12
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,53300,0,0,0,0,0,0,2020,4
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,15454,0,0,0,546,1842,0,0,2019,5
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,2369,26004,794,0,0,0,0,0,2019,2
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GENERAL,610,12328,6,0,0,0,0,0,2018,5
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,68571,0,0,0,0,0,0,0,2021,11
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GRANEL LIQUIDO,10426,0,0,0,0,0,0,0,2021,5
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GRANEL LIQUIDO,8962,0,0,0,0,0,0,0,2019,10
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,138193,0,0,0,0,0,0,0,2020,10
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,623,0,0,0,21784,0,0,2020,6
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,80200,123989,9520,0,0,0,0,0,2020,2
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,GENERAL,0,46,9,0,0,0,0,0,2019,5
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,19698,0,0,0,0,0,0,2019,4
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,39907,67795,0,0,0,0,0,0,2018,2
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GENERAL,3741,8691,0,0,0,1019,0,0,2019,5
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,28392,11070,5330,21972,0,0,0,0,2021,8
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,19982,0,0,0,0,0,0,2022,1
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,CONTENEDORES,56148,167210,592675,0,0,0,0,0,2018,4
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,28500,0,0,0,0,0,0,2020,9
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,23,40676,0,0,0,551,0,0,2022,1
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,7500,0,0,0,0,1329,0,0,2019,1
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,52561,0,0,0,0,0,0,0,2018,6
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,75580,0,0,0,0,0,0,0,2018,12
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL LIQUIDO,0,13709,0,0,0,0,0,0,2019,4
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,CONTENEDORES,85278,197679,412007,0,0,0,0,0,2018,10
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,61000,98373,284909,0,0,0,0,0,2018,9
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,42622,24500,0,0,0,0,0,0,2022,1
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,39606,0,0,0,0,0,0,0,2021,3
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,0,20,0,0,0,2126,0,0,2018,10
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL LIQUIDO,0,12599,0,0,0,0,0,0,2018,11
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,64643,0,0,0,0,0,0,0,2019,12
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CONTENEDORES,81,11,0,0,0,0,0,0,2020,8
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,73361,0,0,0,0,0,0,0,2020,5
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,4485,5524,0,0,0,0,0,0,2021,1
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,11752,0,0,0,0,1088,0,0,2020,1
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,22058,19417,1872,11146,0,0,0,0,2022,2
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GRANEL LIQUIDO,8473,0,0,0,0,0,0,0,2020,4
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,39663,0,0,0,0,0,0,2019,11
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,177387,0,0,0,0,0,0,0,2019,4
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,GENERAL,0,5,7,0,0,0,0,0,2018,5
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CONTENEDORES,11,263,0,0,0,0,0,0,2019,11
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,61999,184056,14723,0,0,0,0,0,2021,12
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GENERAL,1954,21698,0,0,0,686,0,0,2019,11
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,25628,0,0,0,0,0,0,2021,3
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,41719,54070,335,379,0,269,0,428,2021,11
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,145025,0,0,0,0,0,0,2019,6
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,7150,0,0,0,0,0,0,2021,7
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,GENERAL,60,106,4,0,0,0,0,0,2018,3
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,39036,0,0,0,0,0,0,2021,9
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,18659,0,0,0,0,0,0,2019,6
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,170804,0,0,0,0,0,0,2018,7
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,125485,0,0,0,0,0,0,0,2019,4
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GENERAL,53,65783,0,0,0,0,0,0,2018,5
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,16997,0,0,0,0,0,0,0,2018,7
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,4645,0,0,0,0,0,0,2019,4
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2904692,0,0,0,0,0,0,0,2018,9
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,CONTENEDORES,118422,194873,1326601,0,0,0,0,0,2019,5
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,22353,0,0,0,0,0,0,2020,8
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,65,7231,0,0,0,558,0,0,2020,11
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,290881,0,0,0,0,0,0,2021,3
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,1902,10713,0,0,0,0,0,0,2022,2
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,32748,19735,0,0,0,0,0,0,2018,8
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,118024,0,0,0,0,0,0,2020,11
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,0,16828,68,0,0,26112,0,0,2020,5
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,CONTENEDORES,167244,236706,1349546,0,0,68055,0,0,2020,11
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,0,18210,0,0,0,531,0,0,2020,1
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,51673,70419,40,326,0,10,0,218,2021,5
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GENERAL,2353,1214,0,0,0,0,0,0,2021,2
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,28313,0,0,0,0,0,0,2019,8
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,93904,0,0,0,0,0,0,0,2020,8
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,19185,0,0,0,0,0,0,2019,12
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,14385,0,0,0,0,0,0,2021,12
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CONTENEDORES,0,12,0,0,0,0,0,0,2021,3
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,10952,0,0,0,0,1464,0,0,2020,2
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CONTENEDORES,0,27,0,0,0,0,0,0,2021,8
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,42311,0,0,0,0,0,0,2018,9
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,2633,0,0,0,0,0,0,0,2022,3
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,38172,102890,48706,0,0,0,0,0,2019,1
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,40506,82505,68,338,0,416,0,710,2019,10
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,GENERAL,160,368,96,0,0,0,0,0,2018,12
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,265820,0,0,0,0,0,0,2019,10
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,74054,123383,35399,0,0,0,0,0,2019,9
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,7255,0,0,0,0,1115,0,0,2020,9
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,75300,19798,351,0,0,5281,0,0,2022,2
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,92,39259,0,0,0,1503,0,0,2018,5
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,93884,0,0,0,0,0,0,2018,9
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,13364,0,0,0,0,1072,0,0,2020,5
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,58878,0,0,0,0,0,0,2019,7
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,132,0,0,0,0,0,0,0,2019,2
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,33268,115351,91827,0,0,186,0,0,2018,10
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,0,0,0,0,0,1966,0,0,2018,1
CARTAGENA,SOCIEDAD PORTUARIA EL CAYAO S.A. E.S.P.,PUBLICO,GRANEL LIQUIDO,0,34129,0,0,0,0,0,0,2019,9
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CARBON AL GRANEL,125706,0,0,0,0,0,0,0,2019,10
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CARBON AL GRANEL,130759,0,0,0,0,0,0,0,2019,8
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,42343,66052,0,122,0,0,0,0,2018,9
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,3037,22719,81,0,0,19327,0,0,2020,12
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,56412,0,0,0,0,0,0,0,2019,11
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,73206,99984,452218,0,0,14569,0,0,2020,5
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CARBON AL GRANEL,120993,0,0,0,0,0,0,0,2020,11
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,43301,60561,0,0,0,0,0,663,2020,11
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,6250,3181,0,0,0,1655,0,0,2018,7
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,GENERAL,6548,106,0,0,0,0,0,0,2020,10
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,53906,0,0,0,0,0,0,2020,5
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,GENERAL,101,119,516,0,0,0,0,0,2020,11
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,0,0,0,0,0,1336,0,0,2018,8
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,87805,0,0,0,0,0,0,2020,10
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,311,0,0,0,0,0,0,2019,1
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,40252,54559,27,395,0,220,0,89,2021,1
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,0,33392,0,0,0,616,0,0,2020,5
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,4973,0,0,0,0,0,0,2020,6
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,44080,25826,1818,0,0,109,0,0,2018,4
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,43309,0,0,0,0,0,0,2021,6
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,25456,23533,0,0,0,0,0,0,2019,11
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,CONTENEDORES,624,2927,12060,0,0,0,0,0,2019,7
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,29370,0,0,0,0,0,0,0,2020,8
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,78306,0,0,0,0,0,0,2019,9
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,92763,0,0,0,0,0,0,0,2018,7
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,CONTENEDORES,715,3342,2474,0,0,0,0,0,2019,9
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,CONTENEDORES,97019,168733,1201640,0,0,0,0,0,2019,9
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GENERAL,2484,10617,4643,0,0,0,0,0,2020,1
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,33941,0,0,0,0,0,0,2018,9
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,13208,0,0,0,0,200,0,0,2021,6
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,51203,182498,867,0,0,0,0,0,2022,2
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,66112,76789,9312,0,0,0,0,0,2021,8
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,208656,0,0,0,0,0,0,2019,3
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CARBON AL GRANEL,133111,0,0,0,0,0,0,0,2019,12
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,CONTENEDORES,120762,147264,1057649,0,0,0,0,0,2018,4
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,41273,0,0,0,0,0,0,2021,2
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,5158,0,0,0,0,0,0,2019,7
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,2280,19212,0,0,0,0,0,0,2021,9
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,50988,108942,67926,0,0,0,0,0,2018,6
CARTAGENA,PUERTO DE MAMONAL S.A.  EN REORGANIZACION EMPRESARIAL,PUBLICO,CONTENEDORES,0,14,0,0,0,0,0,0,2019,1
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,3459,0,0,0,0,0,0,2020,8
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,47864,77689,0,230,0,0,0,0,2018,7
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,183797,0,0,0,0,0,0,2018,3
